koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
CANDIDATE,,0,0,0,0,75.906736,0.003878,-0.003878,185.6963,0.0408,-0.0408,2455018.696,0.0408,-0.0408,0.0,,,,,,0.0506,0.4031,-0.0506,11.64,1.6,-1.6,,,,26.9,4.8,-4.8,0.004771,0.000502,-0.000413,0.41033,0.81241,-0.3905,0.63,0.23,-0.12,0.3438,,,89.95,,,507.0,,,15.65,16.64,-6.6,50.0,24.7,-24.7,0.0,0.0,0.2999,0.3169,7.4784055,8.695344,9.2,1,18.0,1.0,,,,6140.0,151.0,-170.0,4.248,0.189,-0.189,-0.4,0.3,-0.3,1.206,0.444,-0.236,0.941,0.144,-0.101,,,,286.14291,43.236351,11.649,12.0,11.6,11.498,11.472,10.58,10.303,10.297,0.007,19.076128,4.3e-05,43.23576,0.00051,-2.6,1.7,-2.1,1.8,8e-05,6.1e-05,6e-05,6.6e-05,-1.1,0.4,-0.3,2.3,1.14,0.5,-1.51,0.32,-0.84,0.7,1.73,0.44
FALSE POSITIVE,0.0,0,1,0,0,8.268081087,6.34e-07,-6.34e-07,135.0563298,6.4e-05,-6.4e-05,2454968.056,6.4e-05,-6.4e-05,0.0,,,,,,1.099,0.474,-0.042,3.47103,0.00784,-0.00784,,,,71479.0,73.0,-73.0,0.499643,0.425502,-0.033201,1.78555,0.56671,-0.03064,50.31,14.89,-4.97,0.0797,,,86.62,,,863.0,,,130.83,113.8,-37.92,18.62,5.9,-5.9,0.0,0.0,0.2622,0.4035,245.29756,2061.6868,1320.5,1,158.0,1.0,0.1606,,,5749.0,156.0,-190.0,4.502,0.05,-0.2,0.02,0.25,-0.3,0.922,0.273,-0.091,0.987,0.114,-0.114,,,,292.53125,46.728699,15.768,16.341,15.7,15.523,15.41,14.421,14.089,14.05,0.046,19.50208156,1.6e-07,46.7287455,1.5e-06,-0.0643,0.0061,0.1637,0.0053,-0.0008,0.0081,0.0,0.012,-0.006,0.067,0.0,0.067,0.006,0.067,-0.005,0.067,0.189,0.067,0.189,0.067
CANDIDATE,0.858,0,0,0,0,59.4037839,0.0008493,-0.0008493,159.80356,0.00994,-0.00994,2454992.804,0.00994,-0.00994,0.0,,,,,,0.94,0.016,-0.661,10.041,0.276,-0.276,,,,123.5,8.2,-8.2,0.012476,6e-06,-0.002414,0.02663,0.51455,-0.01394,1.65,0.44,-0.37,0.2942,,,86.84,,,570.0,,,24.93,19.91,-11.98,17.06,8.5,-8.5,0.0,0.0,0.3029,0.3026,3.9041092,9.542946,17.0,1,23.0,1.0,0.0287,,,6373.0,179.0,-247.0,4.256,0.204,-0.167,-0.54,0.3,-0.3,1.209,0.325,-0.266,0.961,0.145,-0.108,,,,287.04688,38.231617,11.679,12.278,11.628,11.423,,11.246,11.001,10.975,0.682,19.136456,1.4e-05,38.23152,0.00019,-0.11,0.59,-0.35,0.69,1.3e-05,7.6e-05,4.2e-05,8.9e-05,-0.01,0.69,0.8,1.4,0.8,1.4,0.03,0.76,1.0,1.5,1.0,1.5
FALSE POSITIVE,0.0,1,0,1,0,1.302061421,2.574e-06,-2.574e-06,132.56436,0.0016,-0.0016,2454965.564,0.0016,-0.0016,0.0,,,,,,1.273,9.841,-0.08,1.8238,0.0974,-0.0974,,,,1046.1,45.1,-45.1,0.305569,9.555622,-0.078558,0.09517,16.53193,-0.00532,92.86,12.58,-37.77,0.0291,,,51.47,,,3345.0,,,29636.26,12903.33,-20804.62,2.04,1.0,-1.0,0.0,0.0,0.3243,0.2367,4.1291213,13.403687,29.5,1,1026.0,1.0,0.8481,,,7757.0,211.0,-316.0,3.837,0.344,-0.108,-0.1,0.2,-0.35,2.783,0.377,-1.132,1.941,0.088,-0.496,,,,294.96756,43.277409,13.095,13.226,13.052,13.055,13.064,12.28,12.169,12.122,0.0,19.664147,4.7e-06,43.276473,4.4e-05,-14.06,0.18,-3.37,0.16,0.003376,4.6e-05,0.000846,4.1e-05,-1.79,0.44,-0.77,0.22,1.95,0.48,-1.85,0.4,-0.7,0.2,1.98,0.44
CONFIRMED,0.944,0,0,0,0,4.5620407,1.624e-05,-1.624e-05,132.64295,0.00308,-0.00308,2454965.643,0.00308,-0.00308,0.0,,,,,,0.925,0.002,-0.648,2.8521,0.079,-0.079,,,,81.6,4.0,-4.0,0.010314,2.6e-05,-0.00211,0.11805,1.54554,-0.00243,2.82,0.53,-0.98,0.0592,,,79.48,,,1533.0,,,1306.97,653.71,-780.17,5.06,2.5,-2.5,0.0,0.0,0.1973,0.5102,4.362297,20.322367,22.8,2,287.0,1.0,0.3844,,,5343.0,85.0,-74.0,3.764,0.238,-0.102,0.08,0.15,-0.15,2.506,0.468,-0.87,1.33,0.146,-0.341,,,,297.65143,40.352551,13.052,13.648,12.993,12.796,12.691,11.78,11.387,11.279,0.012,19.843426,1.7e-05,40.3522,0.0002,-0.08,0.7,-1.28,0.71,-6e-06,5.9e-05,9.2e-05,6e-05,-0.04,0.42,-0.62,0.54,0.63,0.52,-0.19,0.36,-0.95,0.5,0.97,0.44
CANDIDATE,0.999,0,0,0,0,63.095068,0.002258,-0.002258,158.1168,0.0266,-0.0266,2454991.117,0.0266,-0.0266,0.0,,,,,,1.05,6.957,-0.203,9.485,0.92,-0.92,,,,496.8,52.4,-52.4,0.080621,6.940439,-0.191665,0.01031,0.09723,-0.00615,11.67,3.53,-1.52,0.3449,,,85.35,,,573.0,,,25.4,22.02,-9.17,12.95,6.4,-6.4,0.0,0.0,0.3155,0.3031,4.043727,8.50293,11.4,1,16.0,1.0,0.5422,,,6622.0,160.0,-275.0,4.331,0.065,-0.195,0.21,0.15,-0.35,1.325,0.401,-0.172,1.372,0.156,-0.215,,,,291.72189,42.117298,15.765,16.136,15.705,15.606,15.589,14.752,14.458,14.474,0.009,19.448178,3.1e-05,42.11706,0.00032,2.1,1.2,-0.9,1.1,-0.00094,0.00052,0.00034,0.00048,-0.01,0.41,-0.34,0.71,0.34,0.71,-0.01,0.42,-0.27,0.71,0.27,0.71
CONFIRMED,0.998,0,0,0,0,2.44358543,1.446e-05,-1.446e-05,132.80194,0.0048,-0.0048,2454965.802,0.0048,-0.0048,0.0,,,,,,0.258,0.19,-0.258,1.852,0.142,-0.142,,,,59.1,6.1,-6.1,0.007015,0.000574,-0.000281,3.0114,1.57217,-1.0994,0.67,0.07,-0.05,0.0337,,,88.5,,,1249.0,,,574.37,196.22,-121.6,9.83,2.6,-2.6,0.0,0.0,0.2434,0.4341,3.0879076,10.947981,11.9,1,425.0,1.0,0.6009,,,5561.0,111.0,-111.0,4.486,0.072,-0.08,-0.18,0.15,-0.15,0.873,0.099,-0.066,0.85,0.06,-0.043,,,,284.45947,40.142559,13.348,13.792,13.29,13.158,13.114,12.226,11.877,11.816,0.652,18.963958,2.4e-05,40.14234,0.00028,-0.2,1.0,-0.8,1.0,1e-05,6.6e-05,3.2e-05,6.6e-05,-0.57,0.42,0.11,0.49,0.58,0.47,-0.59,0.42,-0.08,0.44,0.6,0.4
CONFIRMED,0.958,0,0,0,0,225.585245,0.00358,-0.00358,272.79566,0.00914,-0.00914,2455105.796,0.00914,-0.00914,0.0,,,,,,0.066,0.381,-0.066,11.166,0.382,-0.382,,,,754.9,46.5,-46.5,0.024932,0.001284,-0.000719,1.46229,0.08216,-0.55049,3.71,0.64,-0.58,0.7681,,,89.98,,,348.0,,,3.48,1.57,-1.12,157.86,8.9,-8.9,0.0,0.0,0.2845,0.3747,9.851951,16.416048,18.6,1,5.0,1.0,0.978,,,5929.0,77.0,-77.0,4.243,0.138,-0.112,0.3,0.1,-0.15,1.363,0.236,-0.212,1.185,0.074,-0.081,,,,287.76456,38.294701,14.9,15.335,14.867,14.713,14.666,13.812,13.49,13.427,0.159,19.184318,1.8e-05,38.29489,0.00023,0.6,0.78,0.69,0.82,-0.0002,0.00059,-0.00066,0.00062,-0.54,0.26,-0.6,0.47,0.81,0.39,-0.31,0.25,-0.67,0.46,0.73,0.43
FALSE POSITIVE,0.0,0,0,1,1,0.93374635,1.436e-05,-1.436e-05,131.5163,0.0147,-0.0147,2454964.516,0.0147,-0.0147,0.0,,,,,,0.096,0.394,-0.096,3.074,0.692,-0.692,,,,34.3,7.2,-7.2,0.005282,0.000714,-0.000533,0.29886,4.18969,-0.19557,0.63,0.18,-0.11,0.0186,,,87.7,,,1895.0,,,3029.67,2555.63,-1191.78,2.4,1.2,-1.2,0.0,0.0,0.224,0.4695,3.397076,7.839946,7.3,1,1440.0,1.0,0.9715,,,5593.0,166.0,-166.0,4.349,0.144,-0.192,0.22,0.2,-0.3,1.094,0.307,-0.189,0.976,0.104,-0.094,,,,292.12784,47.614342,14.901,15.509,14.822,14.64,14.521,13.571,13.156,13.119,0.089,19.475211,4.2e-05,47.61389,0.00041,0.8,1.5,-1.6,1.5,-2.6e-05,6e-05,6.6e-05,5.8e-05,-1.2,1.1,0.75,0.9,1.4,1.0,-1.1,1.1,0.77,0.91,1.3,1.0
FALSE POSITIVE,0.0,0,1,0,0,19.515013291,5.377e-06,-5.377e-06,136.215942,0.000307,-0.000307,2454969.216,0.000307,-0.000307,0.0,,,,,,0.692,0.029,-0.031,4.59379,0.00625,-0.00625,,,,256440.0,308.0,-308.0,0.570606,0.018815,-0.016589,4.76224,0.06224,-0.06689,53.03,9.97,-4.61,0.1369,,,89.13,,,588.0,,,28.31,17.47,-7.81,45.768,0.598,-0.598,0.0,0.0,0.1914,0.5167,407.62717,1510.6034,1018.8,1,33.0,1.0,0.0008,,,5349.0,185.0,-185.0,4.531,0.045,-0.135,0.1,0.25,-0.3,0.851,0.16,-0.074,0.897,0.082,-0.082,,,,283.91565,47.784569,16.739,17.414,16.635,16.45,16.31,15.198,14.868,14.693,0.0,18.92770637,1.4e-07,47.7846261,1.2e-06,-0.1571,0.0052,0.2019,0.0043,-0.38,0.34,0.24,0.51,2.07,0.77,-1.85,0.66,2.77,0.72,-0.034,0.069,-0.129,0.074,0.133,0.074
CONFIRMED,1.0,0,0,0,0,6.66833241,3.449e-05,-3.449e-05,137.43988,0.00405,-0.00405,2454970.44,0.00405,-0.00405,0.0,,,,,,0.644,0.306,-0.445,1.915,0.132,-0.132,,,,362.3,30.1,-30.1,0.018246,0.007087,-0.001443,3.93143,5.71366,-0.37599,1.18,0.21,-0.22,0.0589,,,88.24,,,587.0,,,28.06,43.45,-15.76,21.0,10.2,-10.2,0.0,0.0,0.101,0.6443,4.588849,19.236187,14.2,2,192.0,2.0,0.8207,,,4201.0,676.0,-416.0,4.682,0.088,-0.072,-0.2,0.15,-0.1,0.591,0.109,-0.109,0.609,0.124,-0.101,,,,295.57935,44.545959,15.058,16.15,14.989,14.59,14.388,13.24,12.65,12.466,0.119,19.7053,1.2e-05,44.54579,0.00014,0.38,0.48,-0.62,0.52,-0.00019,0.00019,0.00019,0.00021,0.21,0.17,-0.08,0.16,0.23,0.17,0.12,0.17,-0.14,0.17,0.19,0.18
